CODE,GEOG,AREA,Bungalow1,Bungalow2,Bungalow3,Bungalow3plus,Bungalow4plus,BungalowZ,Flat_Mais1,Flat_Mais2,Flat_Mais3,Flat_Mais3plus,Flat_Mais4plus,Flat_MaisZ,House_Terraced1,House_Terraced2,House_Terraced3,House_Terraced3plus,House_Terraced4plus,House_TerracedZ,House_Semi1,House_Semi2,House_Semi3,House_Semi3plus,House_Semi4plus,House_SemiZ,House_Detached1,House_Detached2,House_Detached3,House_Detached3plus,House_Detached4plus,House_DetachedZ,Annexe,Other,UNKNOWN,Year
E01009152,LSOA,Birmingham 053B,0,0,0,0,0,0,130,40,0,10,0,10,0,30,0,260,0,0,0,0,10,40,30,0,0,0,0,10,10,0,0,0,50,2011
E01009153,LSOA,Birmingham 053C,10,0,0,0,0,0,190,60,0,10,0,10,10,190,0,260,0,0,0,20,60,80,20,0,0,0,0,0,0,0,0,0,20,2011
E01009345,LSOA,Birmingham 053D,10,0,0,0,0,0,70,10,0,0,0,0,0,120,0,280,0,0,0,10,10,20,10,0,0,0,0,0,0,0,0,0,0,2011
E01009346,LSOA,Birmingham 053E,0,0,0,0,0,0,50,10,0,10,0,0,0,130,0,170,0,0,0,70,60,60,0,0,0,10,30,30,0,0,0,0,0,2011
E01009092,LSOA,Birmingham 054A,20,10,0,0,0,0,30,10,0,0,0,0,0,110,0,220,0,0,0,110,110,120,10,0,0,0,0,0,0,0,0,0,0,2011
E01009093,LSOA,Birmingham 054B,0,0,0,0,0,0,50,10,0,0,0,0,40,230,0,220,0,0,0,70,60,60,0,0,0,0,0,0,0,0,0,0,0,2011
E01009094,LSOA,Birmingham 054C,10,0,0,0,0,0,30,20,0,20,0,0,0,30,0,290,0,0,0,30,110,110,0,0,0,0,0,0,0,0,0,0,0,2011
E01009298,LSOA,Birmingham 054D,0,0,0,0,0,0,20,20,0,10,0,0,0,80,0,320,0,0,0,40,90,110,20,0,0,0,0,0,0,0,0,0,0,2011
E01009311,LSOA,Birmingham 054E,0,0,0,0,0,0,10,10,0,0,0,0,0,40,0,300,0,0,0,30,190,190,0,0,0,0,0,0,0,0,0,0,0,2011
E01009511,LSOA,Birmingham 054F,30,0,0,0,0,0,30,10,0,10,0,0,0,0,0,90,0,0,0,30,140,290,150,0,0,0,0,0,0,0,0,0,0,2011
E01009475,LSOA,Birmingham 055A,0,0,0,0,0,0,40,0,0,0,0,0,0,30,0,440,0,0,0,0,80,90,10,0,0,0,0,0,0,0,0,0,0,2011
E01009476,LSOA,Birmingham 055B,10,0,0,0,0,0,80,30,0,0,0,0,0,40,0,340,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,2011
E01009477,LSOA,Birmingham 055C,0,0,0,0,0,0,20,0,0,0,0,0,0,30,0,450,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,2011
E01009490,LSOA,Birmingham 055D,10,0,0,10,0,0,90,100,0,0,0,0,0,20,0,240,0,10,0,10,180,190,10,0,0,0,0,0,0,0,0,0,0,2011
E01009492,LSOA,Birmingham 055E,0,0,0,0,0,0,40,10,0,10,0,0,0,40,0,370,0,0,0,20,70,70,0,0,0,0,0,0,0,0,0,0,0,2011
E01009095,LSOA,Birmingham 056A,0,0,0,0,0,0,20,30,0,10,0,0,0,100,0,150,0,0,0,10,320,320,0,0,0,0,10,10,0,0,0,0,0,2011
E01009507,LSOA,Birmingham 056B,0,0,0,0,0,0,130,110,0,10,0,0,0,0,0,130,0,0,0,30,110,140,30,0,0,0,10,20,10,0,0,0,40,2011
E01009508,LSOA,Birmingham 056C,0,10,0,0,0,0,50,60,0,30,0,0,0,20,0,120,0,0,0,40,220,250,30,0,0,0,20,40,20,0,0,0,0,2011
E01009509,LSOA,Birmingham 056D,10,0,0,0,0,0,110,70,0,10,0,10,0,30,0,80,0,0,0,0,220,280,60,0,0,0,10,20,10,0,0,0,0,2011
E01009510,LSOA,Birmingham 056E,0,0,0,30,0,0,190,100,0,0,0,0,0,10,0,220,0,0,0,0,100,110,10,0,0,0,30,40,10,0,0,0,0,2011
E01009297,LSOA,Birmingham 057A,50,0,0,50,0,0,80,90,0,0,0,0,0,40,0,270,0,0,0,0,140,150,10,0,0,0,10,10,0,0,0,0,0,2011
E01009299,LSOA,Birmingham 057B,10,20,0,0,0,0,60,0,0,0,0,0,10,100,0,260,0,0,0,40,130,130,0,0,0,0,0,0,0,0,0,0,0,2011
E01009300,LSOA,Birmingham 057C,0,0,0,0,0,0,50,90,0,30,0,0,0,140,0,240,0,0,0,40,140,140,0,0,0,0,0,0,0,0,0,0,0,2011
E01009301,LSOA,Birmingham 057D,0,0,0,0,0,0,190,200,0,0,0,0,10,190,0,130,0,0,0,40,30,30,0,0,0,0,0,0,0,0,0,0,0,2011
E01009303,LSOA,Birmingham 057E,30,0,0,0,0,0,140,10,0,10,0,0,30,200,0,200,0,0,0,70,30,30,0,0,0,0,10,10,0,0,0,0,0,2011
E01009195,LSOA,Birmingham 058A,0,10,0,0,0,0,20,10,0,0,0,0,0,90,0,460,0,0,0,20,40,60,20,0,0,0,0,0,0,0,0,0,0,2011
E01009197,LSOA,Birmingham 058C,0,0,0,0,0,0,20,0,0,0,0,0,0,70,0,160,0,0,0,20,80,170,90,0,0,0,20,30,10,0,0,0,0,2011
E01009198,LSOA,Birmingham 058D,0,0,0,0,0,0,10,10,0,0,0,0,0,120,0,280,0,0,0,0,20,40,20,0,0,0,0,0,0,0,0,0,0,2011
E01009141,LSOA,Birmingham 059A,0,0,0,0,0,0,200,350,0,130,0,0,0,0,0,100,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,20,2011
E01009143,LSOA,Birmingham 059B,10,0,0,0,0,0,250,160,0,150,0,0,0,10,0,70,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,2011
E01009146,LSOA,Birmingham 059D,0,0,0,0,0,0,690,200,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2011
E01009138,LSOA,Birmingham 060A,0,0,0,0,0,0,20,0,0,10,0,0,0,80,0,300,0,0,0,0,90,120,30,0,0,0,20,30,10,0,0,0,0,2011
E01009139,LSOA,Birmingham 060B,0,0,0,0,0,0,40,10,0,0,0,10,0,150,0,230,0,0,0,0,80,100,20,0,0,0,10,20,10,0,0,0,0,2011
E01009140,LSOA,Birmingham 060C,0,10,0,0,0,0,140,30,0,10,0,10,10,0,0,30,0,0,10,50,180,240,60,0,0,10,100,160,60,0,0,0,40,2011
E01009145,LSOA,Birmingham 060D,0,0,0,0,0,0,140,30,0,10,0,0,0,40,0,100,0,0,0,10,110,190,80,10,0,0,50,140,90,0,0,0,20,2011
E01009147,LSOA,Birmingham 060E,0,0,0,0,0,0,170,70,0,10,0,40,0,0,0,10,0,0,0,0,60,160,100,10,0,0,20,110,90,10,0,0,30,2011
E01009200,LSOA,Birmingham 061A,0,0,0,0,0,0,160,110,0,50,0,0,0,60,0,130,0,0,0,20,30,40,10,0,0,0,20,40,20,0,0,0,10,2011
E01009332,LSOA,Birmingham 061B,0,0,0,0,0,0,110,20,0,40,0,0,0,100,0,240,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,20,2011
E01009333,LSOA,Birmingham 061C,0,0,0,0,0,0,0,10,0,10,0,0,0,80,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009344,LSOA,Birmingham 061D,0,0,0,0,0,0,60,40,0,30,0,0,0,70,0,260,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,10,2011
E01009512,LSOA,Birmingham 062A,20,0,0,0,0,0,0,10,0,0,0,0,0,110,0,300,0,0,0,30,130,150,20,0,0,0,0,0,0,0,0,0,10,2011
E01009514,LSOA,Birmingham 062B,10,0,0,0,0,0,90,110,0,20,0,0,0,10,0,200,0,0,0,0,130,160,30,0,0,0,0,0,0,0,0,0,0,2011
E01009516,LSOA,Birmingham 062C,10,0,0,10,0,0,10,50,0,0,0,0,0,70,0,140,0,0,0,30,160,170,10,0,0,0,10,40,30,0,0,0,10,2011
E01009517,LSOA,Birmingham 062D,30,0,0,0,0,0,20,30,0,10,0,0,0,20,0,280,0,0,0,10,230,270,40,0,0,0,0,0,0,0,0,0,10,2011
E01009327,LSOA,Birmingham 065A,0,0,0,0,0,0,20,0,0,0,0,0,0,120,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009328,LSOA,Birmingham 065B,0,0,0,0,0,0,20,10,0,10,0,0,0,90,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009331,LSOA,Birmingham 065C,0,0,0,0,0,0,10,0,0,0,0,0,0,180,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009335,LSOA,Birmingham 065D,0,0,0,0,0,0,10,10,0,0,0,0,0,90,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01008882,LSOA,Birmingham 066A,10,0,0,0,0,0,110,40,0,0,0,0,0,50,0,320,0,0,0,120,40,40,0,0,0,0,0,0,0,0,0,0,0,2011
E01008896,LSOA,Birmingham 066B,0,0,0,0,0,0,40,10,0,0,0,0,0,20,0,450,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,2011
E01008898,LSOA,Birmingham 066C,10,0,0,0,0,0,60,30,0,0,0,0,0,30,0,440,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2011
E01009326,LSOA,Birmingham 066D,0,0,0,0,0,0,10,10,0,20,0,0,0,40,0,340,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,2011
E01009104,LSOA,Birmingham 028E,0,0,0,0,0,0,60,30,0,10,0,10,0,130,0,300,0,0,0,20,110,120,10,0,0,0,0,0,0,0,0,0,0,2011
E01009096,LSOA,Birmingham 029A,0,20,0,0,0,0,70,210,0,0,0,0,10,20,0,410,0,0,10,0,20,30,10,0,0,0,0,0,0,0,0,0,10,2011
E01009097,LSOA,Birmingham 029B,0,50,0,0,0,0,0,170,0,0,0,0,0,20,0,370,0,0,0,60,70,100,30,0,0,0,0,10,10,0,0,0,0,2011
E01009099,LSOA,Birmingham 029C,0,10,0,0,0,0,190,150,0,0,0,0,20,100,0,310,0,0,0,0,20,20,0,0,0,0,10,10,0,0,0,0,0,2011
E01009101,LSOA,Birmingham 029D,0,30,0,0,0,0,60,40,0,0,0,0,0,30,0,290,0,0,0,40,90,110,20,0,0,0,10,20,10,0,0,10,0,2011
E01009103,LSOA,Birmingham 029E,0,10,0,0,0,0,50,120,0,30,0,0,0,20,0,290,0,0,0,40,70,90,20,0,0,0,0,0,0,0,0,0,0,2011
E01009049,LSOA,Birmingham 032A,0,20,0,0,0,0,40,40,0,10,0,30,0,20,0,110,0,0,0,0,240,260,20,0,0,0,50,60,10,0,0,0,10,2011
E01009056,LSOA,Birmingham 032B,0,0,0,0,0,0,190,120,0,20,0,10,0,30,0,130,0,0,0,10,120,160,40,0,0,0,20,70,50,0,0,0,20,2011
E01009263,LSOA,Birmingham 032C,0,0,0,0,0,0,160,80,0,0,0,10,10,20,0,150,0,0,0,0,70,110,40,0,0,0,50,90,40,0,0,0,10,2011
E01009264,LSOA,Birmingham 032D,0,0,0,0,0,0,380,100,0,30,0,0,0,40,0,20,0,0,0,0,20,30,10,0,0,0,10,10,0,0,0,0,20,2011
E01009265,LSOA,Birmingham 032E,0,10,0,0,0,0,60,20,0,10,0,30,0,110,0,100,0,0,0,0,120,190,70,0,0,0,30,90,60,0,0,0,10,2011
E01009051,LSOA,Birmingham 033A,0,0,0,0,0,0,20,20,0,10,0,0,0,150,0,210,0,0,0,10,50,60,10,0,0,0,10,10,0,0,0,0,40,2011
E01009053,LSOA,Birmingham 033B,0,0,0,0,0,0,20,20,0,10,0,0,0,190,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009054,LSOA,Birmingham 033C,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,220,0,0,0,0,200,210,10,0,0,0,10,20,10,0,0,0,0,2011
E01009058,LSOA,Birmingham 033D,0,0,0,0,0,0,20,10,0,0,0,0,0,170,0,280,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,2011
E01009061,LSOA,Birmingham 033E,0,0,0,0,0,0,40,20,0,0,0,0,0,70,0,320,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,2011
E01009239,LSOA,Birmingham 033F,10,10,0,0,0,0,50,90,0,110,0,0,0,100,0,50,0,0,0,0,130,130,0,0,0,0,10,20,10,0,0,0,0,2011
E01009266,LSOA,Birmingham 034A,0,0,0,0,0,0,30,10,0,10,0,0,0,170,0,340,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,10,2011
E01009269,LSOA,Birmingham 034B,0,0,0,0,0,0,10,10,0,0,0,0,0,170,0,290,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,2011
E01009270,LSOA,Birmingham 034C,10,0,0,0,0,0,70,30,0,0,0,0,0,110,0,290,0,10,0,0,40,50,10,10,0,0,10,20,10,0,0,0,60,2011
E01009271,LSOA,Birmingham 034D,0,0,0,0,0,0,10,0,0,0,0,0,0,160,0,250,0,0,0,0,110,110,0,0,0,0,10,10,0,0,0,0,0,2011
E01009273,LSOA,Birmingham 034E,0,0,0,0,0,0,30,20,0,10,0,0,0,30,0,230,0,0,0,10,190,190,0,0,0,0,10,10,0,0,0,0,0,2011
E01009050,LSOA,Birmingham 035A,0,0,0,0,0,0,80,90,0,30,0,0,0,100,0,270,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,40,2011
E01009057,LSOA,Birmingham 035D,0,0,0,0,0,0,100,50,0,10,0,0,0,110,0,210,0,0,0,30,80,90,10,0,0,0,10,20,10,0,0,0,40,2011
E01009059,LSOA,Birmingham 035E,0,0,0,0,0,0,90,50,0,30,0,0,0,70,0,230,0,0,0,0,30,60,30,0,0,0,0,10,10,0,0,0,50,2011
E01009060,LSOA,Birmingham 035F,0,0,0,0,0,0,90,10,0,30,0,10,10,60,0,210,0,0,0,0,20,40,20,0,0,0,0,10,10,0,0,0,0,2011
E01009268,LSOA,Birmingham 036A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,330,360,30,0,0,0,10,20,10,0,0,0,0,2011
E01009272,LSOA,Birmingham 036B,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,150,0,0,0,0,230,240,10,0,0,0,0,0,0,0,0,0,0,2011
E01009274,LSOA,Birmingham 036C,0,0,0,0,0,0,170,20,0,10,0,10,0,90,0,310,0,0,0,10,90,120,30,0,0,0,10,20,10,0,0,0,20,2011
E01009349,LSOA,Birmingham 036D,0,0,0,0,0,0,10,10,0,10,0,0,10,250,0,270,0,0,0,10,40,50,10,0,0,0,0,0,0,0,0,0,10,2011
E01009351,LSOA,Birmingham 036E,0,0,0,0,0,0,10,0,0,10,0,0,0,180,0,340,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,2011
E01009354,LSOA,Birmingham 036F,10,0,0,0,0,0,80,10,0,0,0,0,0,100,0,260,0,0,0,10,30,40,10,0,0,0,0,0,0,0,0,0,0,2011
E01008899,LSOA,Birmingham 037A,10,0,0,0,0,0,200,130,0,50,0,0,0,80,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2011
E01008901,LSOA,Birmingham 037C,0,0,0,0,0,0,160,50,0,20,0,0,0,40,0,320,0,0,0,10,10,20,10,0,0,0,0,0,0,0,0,0,10,2011
E01008916,LSOA,Birmingham 037E,0,0,0,0,0,0,30,10,0,10,0,0,0,150,0,220,0,0,0,10,70,70,0,0,0,0,0,0,0,0,0,0,10,2011
E01009079,LSOA,Birmingham 038A,10,0,0,0,0,0,160,150,0,40,0,0,0,0,0,320,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,2011
E01009080,LSOA,Birmingham 038B,10,0,0,10,0,0,0,0,0,200,0,0,0,30,0,140,0,0,0,10,30,30,0,0,0,0,0,0,0,0,0,0,0,2011
E01009081,LSOA,Birmingham 038C,10,0,0,0,0,0,120,100,0,60,0,0,0,10,0,170,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,2011
E01009083,LSOA,Birmingham 038D,10,0,0,0,0,0,70,20,0,160,0,0,0,0,0,60,0,0,0,20,200,220,20,0,0,0,10,20,10,0,0,0,0,2011
E01009275,LSOA,Birmingham 039A,0,0,0,0,0,0,50,20,0,20,0,0,0,140,0,260,0,0,0,10,10,10,0,10,0,0,0,0,0,0,0,0,10,2011
E01009350,LSOA,Birmingham 039B,0,0,0,0,0,0,10,10,0,10,0,0,0,150,0,280,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,2011
E01009352,LSOA,Birmingham 039C,0,0,0,0,0,0,50,30,0,20,0,0,0,80,0,270,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,2011
E01009353,LSOA,Birmingham 039D,0,0,0,0,0,0,20,20,0,10,0,0,0,80,0,350,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
E01009355,LSOA,Birmingham 039E,0,0,0,0,0,0,80,60,0,10,0,0,0,20,0,240,0,20,0,0,20,30,10,0,0,0,0,10,10,0,0,0,10,2011
E01008905,LSOA,Birmingham 040A,0,0,0,0,0,0,10,20,0,0,0,0,0,120,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2011
E01008907,LSOA,Birmingham 040B,0,0,0,0,0,0,90,50,0,20,0,0,20,130,0,210,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,80,2011
E01009047,LSOA,Birmingham 040C,20,0,0,0,0,0,140,40,0,10,0,0,0,80,0,200,0,0,0,0,10,40,30,0,0,0,0,30,30,0,0,0,10,2011
E01009048,LSOA,Birmingham 040D,0,0,0,0,0,0,210,70,0,20,0,0,0,10,0,100,0,0,0,0,10,60,50,0,0,0,30,130,100,0,0,0,30,2011
E01009062,LSOA,Birmingham 040E,0,0,0,0,0,0,50,20,0,20,0,0,0,140,0,250,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,20,2011
E01008909,LSOA,Birmingham 041D,0,0,0,0,0,0,10,30,0,0,0,0,0,60,0,290,0,10,0,10,20,50,30,0,0,0,10,10,0,0,0,0,0,2011
E01009084,LSOA,Birmingham 042A,0,20,0,0,0,0,20,0,0,30,0,0,0,0,0,10,0,0,0,0,430,440,10,0,0,0,20,30,10,0,0,0,0,2011
E01009085,LSOA,Birmingham 042B,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,480,30,0,0,0,20,30,10,0,0,0,0,2011
E01009087,LSOA,Birmingham 042C,0,40,0,10,0,0,10,20,0,10,0,0,0,10,0,10,0,0,0,40,460,460,0,0,0,0,10,10,0,0,0,0,0,2011
E01009089,LSOA,Birmingham 042D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,460,470,10,0,0,0,10,10,0,0,0,0,0,2011
E01009090,LSOA,Birmingham 042E,10,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,390,420,30,0,0,0,40,70,30,0,0,0,10,2011
E01009201,LSOA,Birmingham 043A,20,0,0,0,0,0,130,60,0,60,0,0,0,110,0,300,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,20,2011
E01009202,LSOA,Birmingham 043B,10,0,0,0,0,0,140,20,0,10,0,0,0,110,0,260,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,30,2011
E01009203,LSOA,Birmingham 043C,20,0,0,0,0,0,110,500,0,250,0,0,0,10,0,110,0,0,0,10,30,40,10,0,0,0,0,0,0,0,0,0,80,2011
E01009082,LSOA,Birmingham 044A,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,400,0,0,0,0,80,80,0,0,0,0,10,10,0,0,0,0,0,2011
E01009086,LSOA,Birmingham 044B,10,10,0,0,0,0,30,40,0,0,0,0,0,0,0,50,0,0,0,0,360,370,10,0,0,0,40,110,70,0,0,0,0,2011
E01009480,LSOA,Birmingham 044C,0,0,0,0,0,0,20,20,0,0,0,0,0,50,0,400,0,0,0,10,90,90,0,0,0,0,0,0,0,0,0,0,0,2011
E01009481,LSOA,Birmingham 044D,0,0,0,0,0,0,20,30,0,0,0,0,0,110,0,270,0,0,0,0,260,270,10,0,0,0,10,10,0,0,0,0,0,2011
E01009486,LSOA,Birmingham 044E,0,0,0,0,0,0,40,20,0,10,0,0,0,160,0,330,0,0,0,10,30,30,0,0,0,0,10,10,0,0,0,0,10,2011
E01009487,LSOA,Birmingham 044F,0,0,0,0,0,0,30,20,0,10,0,0,0,100,0,280,0,0,0,10,120,120,0,0,0,0,30,30,0,0,0,0,10,2011
E01009088,LSOA,Birmingham 045A,20,140,0,50,0,0,50,40,0,0,0,0,0,50,0,100,0,0,0,60,180,190,10,0,0,0,40,50,10,0,0,0,0,2011
E01009091,LSOA,Birmingham 045B,0,40,0,0,0,0,80,30,0,0,0,0,0,80,0,160,0,0,0,50,150,160,10,0,0,0,70,100,30,0,0,0,0,2011
E01009305,LSOA,Birmingham 045C,10,20,0,0,0,0,140,90,0,60,0,0,0,230,0,110,0,0,0,70,40,40,0,0,0,0,0,0,0,0,0,0,0,2011
E01009307,LSOA,Birmingham 045D,50,10,0,0,0,0,100,60,0,0,0,0,0,200,0,210,0,0,0,100,30,40,10,0,0,0,0,0,0,0,0,0,0,2011
E01009309,LSOA,Birmingham 045E,60,0,0,0,0,0,130,120,0,10,0,0,0,130,0,180,0,0,0,20,30,30,0,0,0,0,0,0,0,0,0,0,0,2011
E01009304,LSOA,Birmingham 046A,100,10,0,0,0,0,20,90,0,20,0,0,0,240,0,240,0,0,0,80,50,50,0,0,0,0,10,10,0,0,0,0,0,2011
E01009306,LSOA,Birmingham 046B,40,40,0,0,0,0,60,20,0,10,0,0,0,80,0,260,0,0,0,70,70,80,10,0,0,0,40,40,0,0,0,0,0,2011
E01009308,LSOA,Birmingham 046C,60,30,0,0,0,0,40,120,0,0,0,0,0,240,0,250,0,0,0,10,40,50,10,0,0,0,0,20,20,0,0,0,0,2011
E01009310,LSOA,Birmingham 046D,70,0,0,0,0,0,60,70,0,10,0,0,0,190,0,310,0,0,0,70,50,50,0,0,0,0,0,0,0,0,0,0,0,2011
E01009194,LSOA,Birmingham 051A,0,0,0,0,0,0,70,20,0,10,0,20,0,70,0,400,0,0,0,0,40,80,40,0,0,0,0,0,0,0,0,0,40,2011
E01009440,LSOA,Birmingham 012D,10,10,0,10,0,0,30,20,0,0,0,0,0,70,0,10,0,0,0,10,190,200,10,0,0,0,100,260,160,0,0,0,10,2011
E01009450,LSOA,Birmingham 012E,10,0,0,10,0,0,20,70,0,0,0,0,0,20,0,50,0,0,0,20,330,340,10,0,0,10,50,100,50,0,0,0,10,2011
E01009223,LSOA,Birmingham 013A,0,0,0,0,0,0,80,40,0,0,0,0,0,10,0,230,0,0,0,100,200,200,0,0,0,0,10,10,0,0,0,0,0,2011
E01009225,LSOA,Birmingham 013B,10,0,0,0,0,0,100,70,0,50,0,0,0,20,0,20,0,0,0,110,290,300,10,0,0,0,20,20,0,0,0,0,70,2011
E01009227,LSOA,Birmingham 013C,0,10,0,0,0,0,20,20,0,0,0,0,0,130,0,150,0,0,0,130,200,200,0,0,0,0,30,40,10,0,0,0,0,2011
E01009228,LSOA,Birmingham 013D,0,0,0,0,0,0,10,0,0,0,0,0,0,170,0,220,0,0,0,100,170,170,0,0,0,0,0,0,0,0,0,0,10,2011
E01009121,LSOA,Birmingham 014A,20,40,0,0,0,0,80,10,0,10,0,0,0,60,0,310,0,0,0,70,230,260,30,0,0,0,30,100,70,0,0,0,20,2011
E01009122,LSOA,Birmingham 014B,10,0,0,0,0,0,100,40,0,0,0,0,0,30,0,390,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,50,2011
E01009129,LSOA,Birmingham 014C,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,320,0,0,0,10,150,170,20,0,0,0,0,0,0,0,0,0,0,2011
E01009132,LSOA,Birmingham 014D,10,0,0,0,0,0,70,20,0,0,0,0,0,50,0,310,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,10,2011
E01009136,LSOA,Birmingham 014E,30,40,0,10,0,0,200,120,0,0,0,10,0,50,0,240,0,0,0,30,60,60,0,0,0,0,40,40,0,0,0,0,0,2011
E01009457,LSOA,Birmingham 015A,0,50,0,90,0,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,10,30,20,0,0,0,250,460,210,0,0,0,0,2011
E01009247,LSOA,Birmingham 016E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,530,530,0,0,0,0,10,10,0,0,0,0,0,2011
E01009226,LSOA,Birmingham 017A,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,50,0,0,0,330,220,230,10,0,0,10,10,10,0,0,0,0,0,2011
E01009229,LSOA,Birmingham 017B,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,100,0,0,0,120,330,340,10,0,0,0,10,10,0,0,0,0,0,2011
E01009230,LSOA,Birmingham 017C,0,10,0,0,0,0,10,40,0,10,0,0,0,10,0,60,0,0,0,160,360,360,0,0,0,0,0,0,0,0,0,0,0,2011
E01009231,LSOA,Birmingham 017D,0,0,0,0,0,10,30,10,0,0,0,50,0,10,0,70,0,0,0,10,560,580,20,0,0,0,20,20,0,0,0,0,10,2011
E01009001,LSOA,Birmingham 018A,20,0,0,0,0,0,30,60,0,0,0,0,0,70,0,140,0,0,0,50,280,290,10,0,0,0,20,30,10,0,0,0,0,2011
E01009003,LSOA,Birmingham 018B,0,10,0,20,0,0,120,70,0,10,0,0,0,10,0,30,0,0,0,20,190,240,50,0,0,0,80,140,60,0,0,0,10,2011
E01009456,LSOA,Birmingham 018C,0,20,0,10,0,0,40,60,0,10,0,0,0,20,0,100,0,0,0,10,120,210,90,0,0,10,80,200,120,0,0,0,0,2011
E01009458,LSOA,Birmingham 018D,50,10,0,20,0,0,170,190,0,10,0,10,10,10,0,50,0,0,0,10,190,200,10,0,0,0,30,60,30,0,0,0,0,2011
E01009460,LSOA,Birmingham 018E,30,10,0,10,0,0,140,290,0,10,0,10,20,30,0,70,0,0,0,40,140,170,30,0,0,0,40,70,30,0,0,0,10,2011
E01009462,LSOA,Birmingham 018F,10,20,0,10,0,0,140,80,0,10,0,0,0,130,0,140,0,0,0,50,180,210,30,0,0,0,20,30,10,0,0,0,10,2011
E01009234,LSOA,Birmingham 019A,0,0,0,0,0,0,20,10,0,0,0,0,0,100,0,410,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,2011
E01009236,LSOA,Birmingham 019B,0,0,0,0,0,0,10,30,0,0,0,0,0,30,0,150,0,0,0,0,390,390,0,0,0,0,10,10,0,0,0,0,0,2011
E01009244,LSOA,Birmingham 019C,0,0,0,0,0,0,70,70,0,10,0,0,0,40,0,310,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,2011
E01009248,LSOA,Birmingham 019D,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,380,0,0,0,0,230,230,0,0,0,0,0,0,0,0,0,0,0,2011
E01009403,LSOA,Birmingham 020A,20,0,0,0,0,0,40,0,0,0,0,0,0,60,0,190,0,0,0,10,280,290,10,0,0,0,0,0,0,0,0,0,0,2011
E01009404,LSOA,Birmingham 020B,0,0,0,0,0,0,50,10,0,0,0,10,0,30,0,290,0,10,0,40,160,200,40,0,0,0,0,0,0,0,0,0,0,2011
