Code,GEOG,Name,Pre_1900,1900_1918,1919_1929,1930_1939,1945_1954,1955_1964,1965_1972,1973_1982,1983_1992,1993_1999,2000_2009,2010_Present,UNKNOWN,Year
E01009328,LSOA,Birmingham 139C,350,190,0,0,10,0,0,0,0,0,0,0,0,2018
E01009331,LSOA,Birmingham 139D,320,260,0,0,0,0,0,0,0,0,0,0,0,2018
E01009342,LSOA,Birmingham 063D,10,320,60,10,0,0,0,0,0,10,10,0,10,2018
E01009344,LSOA,Birmingham 139H,340,10,0,0,70,10,10,0,30,10,0,0,10,2018
E01009349,LSOA,Birmingham 036D,250,230,60,10,0,0,0,30,50,0,0,0,0,2018
E01009351,LSOA,Birmingham 036E,510,0,60,0,0,0,10,10,0,0,0,0,0,2018
E01009361,LSOA,Birmingham 047E,650,80,0,0,0,20,20,50,0,0,10,0,10,2018
E01009374,LSOA,Birmingham 084B,0,0,0,0,80,0,0,270,40,0,0,0,50,2018
E01009377,LSOA,Birmingham 083C,50,200,0,0,30,10,20,10,90,30,10,0,30,2018
E01009384,LSOA,Birmingham 092E,200,0,0,20,10,10,20,60,130,150,0,20,80,2018
E01009391,LSOA,Birmingham 140D,420,110,0,0,10,0,0,0,0,0,0,0,20,2018
E01009410,LSOA,Birmingham 026D,120,90,140,270,20,0,10,30,60,60,30,20,50,2018
E01009414,LSOA,Birmingham 030E,60,370,50,110,10,10,0,90,10,0,70,120,20,2018
E01009418,LSOA,Birmingham 001B,0,20,30,20,40,170,40,260,70,0,10,0,0,2018
E01009419,LSOA,Birmingham 001C,0,0,10,30,60,350,90,20,0,10,10,30,0,2018
E01009420,LSOA,Birmingham 003B,0,0,70,140,0,370,10,20,40,0,10,20,0,2018
E01009425,LSOA,Birmingham 002D,30,100,80,20,10,310,60,70,0,10,160,20,0,2018
E01009429,LSOA,Birmingham 003D,40,10,10,50,50,360,10,50,0,0,0,10,0,2018
E01009432,LSOA,Birmingham 006A,10,20,60,30,40,330,140,0,0,0,20,0,0,2018
E01009455,LSOA,Birmingham 005F,0,0,0,0,160,10,0,320,10,140,0,0,50,2018
E01009458,LSOA,Birmingham 018D,0,50,70,140,20,60,40,20,80,10,50,260,0,2018
E01009461,LSOA,Birmingham 015C,0,0,20,140,20,40,0,130,150,50,0,0,0,2018
E01009471,LSOA,Birmingham 009E,60,90,50,130,10,130,80,40,10,40,100,20,30,2018
E01009473,LSOA,Birmingham 010E,10,50,50,360,30,0,40,40,0,80,40,10,0,2018
E01009484,LSOA,Birmingham 048D,230,70,0,0,70,10,30,50,50,0,0,20,0,2018
E01009489,LSOA,Birmingham 051D,350,90,0,40,20,10,0,0,10,10,10,0,10,2018
E01009494,LSOA,Birmingham 109A,0,0,0,0,20,310,100,0,0,0,210,0,10,2018
E01009497,LSOA,Birmingham 109C,10,0,50,90,80,90,40,30,100,190,60,10,10,2018
E01009499,LSOA,Birmingham 119E,10,0,520,60,0,0,20,10,0,0,70,0,0,2018
E01009506,LSOA,Birmingham 109E,0,0,0,0,10,350,230,0,50,0,0,10,0,2018
E01009513,LSOA,Birmingham 066F,30,10,430,100,0,10,10,0,0,20,60,10,0,2018
E01009515,LSOA,Birmingham 067C,60,20,40,90,20,100,260,50,0,10,10,10,30,2018
E01009516,LSOA,Birmingham 062C,10,20,240,80,30,60,70,0,30,0,0,0,10,2018
E01009517,LSOA,Birmingham 062D,0,0,60,50,510,10,30,0,0,0,0,0,10,2018
E01008893,LSOA,Birmingham 089D,150,190,10,90,0,70,20,10,160,0,20,20,20,2018
E01008894,LSOA,Birmingham 089E,180,130,40,10,10,160,50,30,0,10,20,40,30,2018
E01008913,LSOA,Birmingham 050B,0,0,0,0,0,30,630,0,0,30,0,310,10,2018
E01008919,LSOA,Birmingham 095A,30,0,20,20,220,40,110,210,0,0,50,0,10,2018
E01008924,LSOA,Birmingham 101A,0,0,0,150,170,170,10,10,40,90,0,10,0,2018
E01008929,LSOA,Birmingham 106C,0,0,0,0,190,270,0,30,60,150,0,20,0,2018
E01008932,LSOA,Birmingham 111A,90,10,340,60,0,20,120,0,0,10,10,0,10,2018
E01008934,LSOA,Birmingham 105B,0,0,10,270,150,90,0,0,40,0,10,0,0,2018
E01008943,LSOA,Birmingham 117B,10,0,110,210,70,30,10,40,10,0,70,10,0,2018
E01008944,LSOA,Birmingham 115D,0,10,200,130,70,210,0,60,30,10,30,0,20,2018
E01008946,LSOA,Birmingham 122B,20,10,160,250,0,40,100,20,40,0,10,0,0,2018
E01008949,LSOA,Birmingham 122E,0,0,10,110,90,100,150,30,30,0,0,0,10,2018
E01008954,LSOA,Birmingham 113B,20,20,210,60,60,70,20,20,0,70,10,30,20,2018
E01008965,LSOA,Birmingham 107D,0,210,70,210,0,50,30,0,0,10,10,0,0,2018
E01008882,LSOA,Birmingham 066A,30,10,230,160,0,10,190,0,0,40,20,10,0,2018
E01008883,LSOA,Birmingham 078A,160,180,110,170,10,0,10,0,20,10,0,0,10,2018
E01008884,LSOA,Birmingham 078B,600,20,10,0,0,0,10,20,20,0,0,20,10,2018
E01008895,LSOA,Birmingham 089F,120,80,30,300,0,0,10,0,90,0,180,10,10,2018
E01008910,LSOA,Birmingham 050A,0,0,0,0,0,0,180,290,10,70,0,0,0,2018
E01008914,LSOA,Birmingham 050C,10,20,0,0,10,260,370,0,0,110,240,140,10,2018
E01008920,LSOA,Birmingham 094B,0,0,0,30,90,60,330,20,40,0,0,0,0,2018
E01008961,LSOA,Birmingham 116C,200,170,0,20,0,210,30,50,60,10,10,10,30,2018
E01008969,LSOA,Birmingham 117C,0,220,300,100,0,0,0,0,50,0,0,0,20,2018
E01008986,LSOA,Birmingham 064A,430,70,30,70,0,10,20,0,60,0,70,0,80,2018
E01008987,LSOA,Birmingham 064B,360,10,0,0,0,0,70,110,70,0,10,30,10,2018
E01008967,LSOA,Birmingham 110A,20,20,180,90,40,140,100,30,10,10,0,10,10,2018
E01008972,LSOA,Birmingham 118A,0,0,80,90,150,10,280,0,20,20,120,10,10,2018
E01008977,LSOA,Birmingham 123A,0,30,240,220,50,0,60,20,70,0,20,20,10,2018
E01008978,LSOA,Birmingham 121B,0,0,10,0,0,20,690,40,0,0,0,0,50,2018
E01008982,LSOA,Birmingham 079A,20,0,10,0,0,130,100,260,20,10,200,20,10,2018
E01008988,LSOA,Birmingham 064C,450,60,20,50,0,10,80,90,30,150,40,80,70,2018
E01008990,LSOA,Birmingham 064E,50,0,10,70,0,120,200,50,10,10,10,20,10,2018
E01009000,LSOA,Birmingham 031C,100,200,30,10,0,70,70,150,0,140,0,0,10,2018
E01009006,LSOA,Birmingham 023C,180,270,10,0,0,100,190,10,0,20,20,0,10,2018
E01009009,LSOA,Birmingham 025B,20,0,30,260,0,30,50,180,0,0,50,0,0,2018
E01009013,LSOA,Birmingham 031D,240,300,80,60,0,60,20,10,20,60,90,30,30,2018
E01009017,LSOA,Birmingham 097A,0,100,320,50,0,0,0,0,0,0,10,30,10,2018
E01009029,LSOA,Birmingham 090E,40,90,320,30,0,40,10,10,0,0,10,0,0,2018
E01009030,LSOA,Birmingham 098D,10,30,270,130,0,0,40,0,0,20,0,0,0,2018
E01009039,LSOA,Birmingham 132A,0,0,220,230,30,10,30,90,30,0,10,0,0,2018
E01009043,LSOA,Birmingham 097B,20,320,210,10,10,10,0,0,0,0,60,0,10,2018
E01009060,LSOA,Birmingham 035F,300,30,0,0,0,0,30,10,80,10,0,0,0,2018
E01009068,LSOA,Birmingham 075C,320,150,0,0,0,0,10,50,30,50,90,70,10,2018
E01009073,LSOA,Birmingham 085A,0,0,10,100,60,230,210,30,0,0,10,0,0,2018
E01009074,LSOA,Birmingham 085B,0,0,0,40,90,340,150,60,0,0,10,10,0,2018
E01009084,LSOA,Birmingham 042A,0,0,10,260,150,60,30,10,0,0,0,10,0,2018
E01009100,LSOA,Birmingham 025D,0,10,100,100,0,20,30,0,0,340,260,10,10,2018
E01009103,LSOA,Birmingham 029E,0,0,0,0,0,20,410,10,0,170,40,0,0,2018
E01009104,LSOA,Birmingham 028E,0,0,590,30,0,10,0,0,10,0,0,0,0,2018
E01009105,LSOA,Birmingham 025E,0,0,20,530,10,0,0,50,40,0,0,110,10,2018
E01009109,LSOA,Birmingham 123B,0,0,0,0,160,200,90,0,10,40,10,120,10,2018
E01009114,LSOA,Birmingham 128D,0,0,10,80,0,0,0,590,0,0,10,0,0,2018
E01009118,LSOA,Birmingham 127E,0,10,0,0,0,60,110,460,0,10,0,0,10,2018
E01009126,LSOA,Birmingham 026A,0,0,0,560,0,0,0,0,0,0,0,0,0,2018
E01009136,LSOA,Birmingham 014E,0,0,80,0,0,0,0,470,150,40,60,10,0,2018
E01009145,LSOA,Birmingham 060D,350,20,70,10,0,0,0,0,100,30,100,100,20,2018
E01009153,LSOA,Birmingham 053C,570,0,0,0,0,10,120,80,40,10,10,0,10,2018
E01009161,LSOA,Birmingham 125F,0,0,0,0,0,0,0,530,0,0,0,0,90,2018
E01009163,LSOA,Birmingham 129B,0,0,0,200,50,30,110,120,0,20,70,510,0,2018
E01009167,LSOA,Birmingham 130C,0,0,170,140,180,70,20,0,20,10,0,0,0,2018
E01009173,LSOA,Birmingham 119B,0,0,650,10,0,10,0,0,0,0,0,0,0,2018
E01009197,LSOA,Birmingham 058C,0,180,50,0,0,0,0,10,0,220,10,0,0,2018
E01009200,LSOA,Birmingham 139A,40,10,90,160,0,0,10,10,110,180,0,0,10,2018
E01008994,LSOA,Birmingham 074B,250,10,0,40,90,10,40,70,90,50,80,40,10,2018
E01009001,LSOA,Birmingham 018A,60,50,150,150,10,30,30,70,70,30,30,50,10,2018
E01009002,LSOA,Birmingham 023A,0,120,40,10,0,120,350,40,0,0,0,110,0,2018
E01009008,LSOA,Birmingham 028A,10,40,120,260,40,30,80,40,0,0,10,0,0,2018
E01009025,LSOA,Birmingham 103E,10,0,280,310,0,0,0,10,0,0,0,0,0,2018
E01009031,LSOA,Birmingham 105C,0,0,200,260,20,20,50,30,0,0,10,60,20,2018
E01009032,LSOA,Birmingham 108A,20,80,80,290,0,50,60,0,10,0,10,0,10,2018
E01009066,LSOA,Birmingham 073A,10,0,240,160,0,10,50,110,10,0,10,250,0,2018
E01009069,LSOA,Birmingham 075D,470,50,0,10,0,10,50,110,70,60,50,10,10,2018
E01009075,LSOA,Birmingham 087C,10,10,0,10,90,30,500,70,90,0,30,0,0,2018
E01009077,LSOA,Birmingham 095C,0,0,30,370,160,90,30,30,20,0,0,0,0,2018
E01009083,LSOA,Birmingham 038D,0,0,0,210,0,260,10,0,50,20,0,40,0,2018
E01009085,LSOA,Birmingham 042B,0,0,20,350,90,10,50,0,0,0,0,0,0,2018
E01009087,LSOA,Birmingham 042C,0,0,0,520,50,40,0,0,0,0,0,0,0,2018
E01009091,LSOA,Birmingham 045B,0,10,0,180,70,10,0,210,110,0,100,0,0,2018
E01009094,LSOA,Birmingham 054C,0,0,10,320,10,0,80,60,30,0,20,20,0,2018
E01009095,LSOA,Birmingham 056A,80,40,0,330,0,60,40,20,20,50,0,0,0,2018
E01009098,LSOA,Birmingham 025C,30,0,30,60,90,40,70,10,0,340,230,30,30,2018
E01009099,LSOA,Birmingham 029C,0,0,0,0,0,80,180,20,0,350,180,20,0,2018
E01009108,LSOA,Birmingham 127A,0,0,10,80,40,90,100,110,0,0,0,0,0,2018
E01009110,LSOA,Birmingham 128B,0,0,0,0,80,60,0,300,150,30,20,0,20,2018
E01009121,LSOA,Birmingham 014A,0,0,290,130,0,0,0,30,0,250,260,170,20,2018
E01009122,LSOA,Birmingham 014B,0,0,310,210,0,0,100,0,0,20,0,0,30,2018
E01009135,LSOA,Birmingham 010A,0,0,0,30,0,20,0,90,470,0,0,0,0,2018
E01009158,LSOA,Birmingham 129A,10,0,0,50,30,20,240,10,0,180,240,100,20,2018
E01009175,LSOA,Birmingham 104A,460,90,0,0,30,0,10,20,0,0,0,0,10,2018
E01009178,LSOA,Birmingham 104C,440,180,10,10,10,0,20,0,60,0,20,30,30,2018
E01009192,LSOA,Birmingham 052B,400,140,0,0,0,0,0,0,50,20,10,0,10,2018
E01009204,LSOA,Birmingham 052E,0,0,0,40,60,210,230,0,0,150,0,10,30,2018
E01009205,LSOA,Birmingham 120A,70,40,160,170,10,70,90,30,0,20,10,0,0,2018
E01009206,LSOA,Birmingham 120B,20,0,60,290,40,120,90,40,10,0,0,0,0,2018
E01009218,LSOA,Birmingham 120D,30,30,110,240,30,80,70,0,0,0,60,0,0,2018
E01009225,LSOA,Birmingham 013B,0,10,0,10,510,50,50,0,40,30,0,10,80,2018
E01009235,LSOA,Birmingham 016A,0,0,0,540,90,0,10,10,0,0,0,0,0,2018
E01009244,LSOA,Birmingham 019C,0,0,0,460,20,20,140,0,0,10,0,160,10,2018
E01009245,LSOA,Birmingham 016C,0,10,10,350,60,110,0,40,0,0,10,0,0,2018
E01009252,LSOA,Birmingham 073C,150,230,100,100,0,10,20,20,10,0,0,30,0,2018
E01009256,LSOA,Birmingham 085D,0,0,90,470,0,0,120,0,0,0,10,0,0,2018
E01009263,LSOA,Birmingham 032C,180,40,0,100,10,40,140,120,0,20,0,10,20,2018
E01009269,LSOA,Birmingham 034B,210,230,20,30,0,50,20,0,0,0,0,0,0,2018
E01009271,LSOA,Birmingham 034D,80,260,200,0,0,0,10,0,0,10,0,0,0,2018
E01009272,LSOA,Birmingham 036B,0,0,40,150,0,0,160,0,0,150,0,0,0,2018
E01009276,LSOA,Birmingham 133C,0,0,0,130,130,200,0,110,0,0,0,0,0,2018
E01009281,LSOA,Birmingham 099A,70,180,20,10,40,10,140,110,20,0,0,50,70,2018
E01009286,LSOA,Birmingham 096C,40,420,30,40,0,0,0,0,0,0,0,10,0,2018
E01009304,LSOA,Birmingham 046A,0,0,0,10,680,0,10,10,0,120,10,0,0,2018
E01009305,LSOA,Birmingham 045C,0,0,0,20,490,10,140,10,0,0,80,10,0,2018
E01009310,LSOA,Birmingham 046D,0,0,0,30,510,60,120,0,0,80,30,0,0,2018
E01009311,LSOA,Birmingham 054E,0,10,20,500,20,0,50,0,0,0,0,0,0,2018
E01009318,LSOA,Birmingham 081D,0,0,0,540,60,30,0,0,10,0,0,0,0,2018
E01009321,LSOA,Birmingham 069C,0,0,0,0,510,30,110,0,0,0,130,0,0,2018
E01009324,LSOA,Birmingham 072B,0,0,0,570,120,10,40,0,0,0,0,0,0,2018
E01009340,LSOA,Birmingham 140B,30,730,120,0,0,0,0,0,0,0,60,0,20,2018
E01009343,LSOA,Birmingham 063E,270,150,0,0,20,0,20,0,50,20,0,0,10,2018
E01009345,LSOA,Birmingham 053D,280,10,0,0,0,0,0,170,60,0,10,10,10,2018
E01009355,LSOA,Birmingham 039E,210,120,20,20,0,0,10,50,30,10,10,0,10,2018
E01009364,LSOA,Birmingham 071C,10,0,0,0,0,230,170,20,40,30,0,60,10,2018
E01009367,LSOA,Birmingham 083A,180,90,0,0,20,10,40,110,30,0,0,10,10,2018
E01009371,LSOA,Birmingham 077D,320,90,0,0,0,0,10,20,20,70,0,0,10,2018
E01009376,LSOA,Birmingham 084C,200,90,50,0,20,10,60,50,40,0,20,10,40,2018
E01009379,LSOA,Birmingham 071E,70,10,0,0,0,40,190,250,50,50,0,30,60,2018
E01009393,LSOA,Birmingham 140F,420,70,0,0,10,0,0,0,0,0,0,0,10,2018
E01009395,LSOA,Birmingham 097F,160,110,50,10,0,70,20,120,0,0,0,0,20,2018
E01009400,LSOA,Birmingham 031E,70,130,210,120,0,30,10,10,0,0,10,0,20,2018
E01009403,LSOA,Birmingham 020A,0,20,460,140,0,0,0,0,0,0,0,0,0,2018
E01009405,LSOA,Birmingham 020C,10,40,220,170,0,60,120,0,0,0,10,0,0,2018
E01009407,LSOA,Birmingham 020E,70,150,160,130,0,50,30,60,0,0,30,0,0,2018
E01009422,LSOA,Birmingham 002B,30,60,90,120,30,240,140,60,30,40,60,10,0,2018
E01009434,LSOA,Birmingham 012A,0,10,30,10,10,10,60,80,30,390,30,40,10,2018
E01009441,LSOA,Birmingham 021B,10,10,80,50,100,30,30,300,0,0,30,10,0,2018
E01009444,LSOA,Birmingham 006D,0,0,20,130,20,420,20,0,0,0,20,0,0,2018
E01009445,LSOA,Birmingham 005A,0,0,0,0,170,420,0,10,0,50,40,70,0,2018
E01009447,LSOA,Birmingham 005C,10,10,40,50,360,160,10,0,0,0,20,10,0,2018
E01009448,LSOA,Birmingham 005D,0,0,0,0,200,330,30,10,0,80,50,20,0,2018
E01009451,LSOA,Birmingham 009B,50,220,30,180,10,10,20,90,60,0,20,10,10,2018
E01009452,LSOA,Birmingham 005E,40,10,10,40,170,150,90,120,0,10,90,0,0,2018
E01009214,LSOA,Birmingham 126D,0,0,0,10,460,70,160,0,10,80,10,0,0,2018
E01009215,LSOA,Birmingham 126E,0,0,0,20,260,300,290,10,0,0,20,90,0,2018
E01009217,LSOA,Birmingham 131E,10,0,0,330,0,280,0,10,0,0,30,0,0,2018
E01009219,LSOA,Birmingham 120E,60,90,10,300,40,40,0,10,0,0,70,10,10,2018
E01009221,LSOA,Birmingham 007A,0,0,80,480,30,10,0,0,0,0,0,0,0,2018
E01009234,LSOA,Birmingham 019A,0,0,0,610,0,0,0,10,0,20,0,0,0,2018
E01009251,LSOA,Birmingham 080C,0,0,20,550,10,60,0,0,0,0,0,0,0,2018
E01009253,LSOA,Birmingham 080D,0,0,0,410,170,20,0,0,0,0,20,0,0,2018
E01009258,LSOA,Birmingham 085E,0,0,10,260,30,10,310,70,10,0,0,0,10,2018
E01009260,LSOA,Birmingham 073D,10,0,40,80,10,70,360,50,10,0,10,0,30,2018
E01009278,LSOA,Birmingham 133D,0,0,0,390,40,80,10,10,0,0,10,20,0,2018
E01009280,LSOA,Birmingham 100A,100,170,100,30,0,10,0,20,100,0,0,140,0,2018
E01009294,LSOA,Birmingham 099C,10,80,180,230,10,150,60,50,40,10,10,20,0,2018
E01009295,LSOA,Birmingham 099D,20,60,130,80,0,120,130,20,20,0,110,10,10,2018
E01009303,LSOA,Birmingham 057E,0,0,0,30,160,30,120,180,0,220,0,0,0,2018
E01009312,LSOA,Birmingham 072A,0,0,0,360,100,10,30,60,10,50,0,10,0,2018
E01009319,LSOA,Birmingham 081E,0,0,0,580,0,60,0,0,10,0,0,0,0,2018
E01009322,LSOA,Birmingham 069D,0,0,0,0,500,20,90,0,0,0,10,140,0,2018
E01009346,LSOA,Birmingham 053E,280,10,0,0,0,0,0,240,10,0,0,0,0,2018
E01009354,LSOA,Birmingham 036F,240,30,20,0,40,0,0,130,40,20,0,0,0,2018
E01009365,LSOA,Birmingham 071D,240,20,0,0,10,30,30,140,70,10,30,10,30,2018
E01009372,LSOA,Birmingham 082A,310,100,0,0,10,0,0,0,0,0,0,0,10,2018
E01009378,LSOA,Birmingham 135A,190,10,0,10,0,60,110,30,60,30,510,240,90,2018
E01009392,LSOA,Birmingham 140E,90,190,50,0,0,10,80,0,0,0,10,10,0,2018
E01009394,LSOA,Birmingham 093D,30,60,80,50,10,10,220,170,30,0,80,0,10,2018
E01009409,LSOA,Birmingham 026C,280,240,70,10,0,30,0,30,50,0,20,90,40,2018
E01009411,LSOA,Birmingham 030B,0,0,0,0,30,0,260,390,200,0,0,0,0,2018
E01009412,LSOA,Birmingham 030C,120,470,40,10,10,30,0,20,10,0,0,0,10,2018
E01009416,LSOA,Birmingham 003A,40,10,90,40,0,140,20,120,0,120,460,70,0,2018
E01009430,LSOA,Birmingham 004E,20,80,10,90,10,60,120,80,90,20,40,50,10,2018
E01009437,LSOA,Birmingham 006C,10,10,70,20,10,140,70,80,50,90,250,20,10,2018
E01009440,LSOA,Birmingham 012D,0,10,30,80,130,10,10,120,230,0,0,30,10,2018
E01009443,LSOA,Birmingham 021D,0,0,0,0,0,0,0,530,10,0,0,0,0,2018
E01009456,LSOA,Birmingham 018C,130,110,40,150,10,80,110,0,0,0,40,70,0,2018
E01009460,LSOA,Birmingham 018E,150,70,50,100,10,70,140,30,160,30,70,0,10,2018
E01009467,LSOA,Birmingham 007D,0,0,10,200,130,80,60,170,0,10,20,0,0,2018
E01009477,LSOA,Birmingham 055C,10,20,440,90,0,0,0,20,0,10,0,0,0,2018
E01009482,LSOA,Birmingham 048C,180,90,10,0,130,0,0,40,0,30,0,0,0,2018
E01009459,LSOA,Birmingham 015B,20,20,70,310,20,70,70,50,0,0,30,0,0,2018
E01009463,LSOA,Birmingham 015D,70,30,60,120,10,60,110,90,40,20,10,20,0,2018
E01009464,LSOA,Birmingham 007B,0,0,10,140,220,180,10,0,0,0,0,0,0,2018
E01009468,LSOA,Birmingham 004F,10,70,90,60,10,200,130,50,0,0,0,10,0,2018
E01009470,LSOA,Birmingham 010C,0,0,0,220,120,160,40,0,0,0,0,0,0,2018
E01009475,LSOA,Birmingham 055A,0,30,550,20,0,0,0,0,0,0,0,0,0,2018
E01009478,LSOA,Birmingham 048A,0,40,140,110,110,160,0,0,0,40,10,10,50,2018
E01009479,LSOA,Birmingham 048B,200,110,110,50,20,0,10,20,40,60,30,0,10,2018
E01009496,LSOA,Birmingham 109B,10,0,0,260,50,280,20,10,0,0,10,0,0,2018
E01009504,LSOA,Birmingham 109D,0,0,140,200,70,170,40,0,0,0,0,0,0,2018
E01009505,LSOA,Birmingham 101E,0,0,280,30,130,140,10,0,0,20,40,40,10,2018
E01009509,LSOA,Birmingham 056D,210,100,140,90,0,0,60,10,10,0,20,0,10,2018
E01009518,LSOA,Birmingham 067D,40,20,60,300,40,90,110,0,70,0,0,10,0,2018
E01009519,LSOA,Birmingham 072C,0,0,0,530,30,50,0,0,0,0,0,0,0,2018
E01009488,LSOA,Birmingham 051C,0,260,370,0,10,0,90,10,0,20,0,20,0,2018
E01009500,LSOA,Birmingham 095E,0,0,320,0,10,110,40,0,80,90,0,10,0,2018
E01009502,LSOA,Birmingham 101C,0,0,500,10,0,0,0,10,90,30,0,0,0,2018
E01008881,LSOA,Birmingham 067A,0,30,270,200,0,80,0,0,30,0,10,0,10,2018
E01008885,LSOA,Birmingham 076A,0,50,0,460,0,0,0,0,0,0,0,0,0,2018
E01008892,LSOA,Birmingham 089C,20,320,0,0,0,0,0,0,0,190,0,0,10,2018
E01008909,LSOA,Birmingham 041D,0,0,0,0,0,0,320,30,0,130,20,90,0,2018
E01008923,LSOA,Birmingham 102B,0,0,10,0,440,70,120,0,0,0,0,10,10,2018
E01008930,LSOA,Birmingham 106D,10,0,0,0,30,80,10,190,0,20,250,200,10,2018
E01008933,LSOA,Birmingham 105A,0,0,200,290,30,20,10,0,10,0,0,0,0,2018
E01008939,LSOA,Birmingham 111E,0,0,310,60,30,0,80,10,40,0,140,20,10,2018
E01008940,LSOA,Birmingham 115B,10,0,390,50,10,0,10,10,50,0,10,0,50,2018
E01008945,LSOA,Birmingham 122A,10,10,150,290,10,10,50,110,20,0,120,10,10,2018
E01008950,LSOA,Birmingham 113A,20,0,210,130,40,10,10,250,50,0,0,0,0,2018
E01008953,LSOA,Birmingham 107A,20,130,110,20,20,20,320,0,0,0,0,0,10,2018
E01008959,LSOA,Birmingham 116A,40,110,50,20,70,60,140,40,160,0,10,0,100,2018
E01008964,LSOA,Birmingham 107C,0,0,430,110,0,0,0,0,100,10,0,0,0,2018
E01008966,LSOA,Birmingham 107E,120,20,260,70,0,40,60,10,0,10,140,0,10,2018
E01008971,LSOA,Birmingham 117D,30,60,80,80,10,0,70,130,70,0,170,20,20,2018
E01008981,LSOA,Birmingham 110D,70,190,150,60,20,40,40,10,10,0,10,10,10,2018
E01008999,LSOA,Birmingham 031B,20,80,250,100,0,20,20,20,0,20,10,0,10,2018
E01009014,LSOA,Birmingham 090A,0,40,320,200,0,0,0,0,0,0,40,70,10,2018
E01009020,LSOA,Birmingham 103B,0,0,520,40,0,0,0,0,0,0,10,0,0,2018
E01009021,LSOA,Birmingham 103C,0,0,520,50,0,0,0,0,0,100,0,0,0,2018
E01009026,LSOA,Birmingham 090C,60,70,380,30,0,0,0,60,0,0,0,20,10,2018
E01009028,LSOA,Birmingham 090D,0,30,550,0,0,30,0,30,0,0,0,0,10,2018
E01009035,LSOA,Birmingham 108C,0,10,190,420,0,10,0,0,0,0,0,0,10,2018
E01009036,LSOA,Birmingham 108D,10,40,230,70,10,0,20,30,100,0,10,0,40,2018
E01009040,LSOA,Birmingham 132B,0,0,200,320,10,60,10,10,10,0,0,0,20,2018
E01009042,LSOA,Birmingham 132D,0,0,180,330,0,10,0,0,10,0,10,0,0,2018
E01009046,LSOA,Birmingham 097E,0,110,270,130,0,30,20,0,30,0,0,0,10,2018
E01009047,LSOA,Birmingham 040C,350,40,20,20,0,0,10,40,50,30,10,0,10,2018
E01009053,LSOA,Birmingham 033B,240,180,10,0,0,0,0,0,0,60,0,0,0,2018
E01009054,LSOA,Birmingham 033C,0,90,200,80,0,0,70,0,0,10,0,0,0,2018
E01009057,LSOA,Birmingham 035D,370,40,50,50,10,10,10,0,30,30,0,10,40,2018
E01009061,LSOA,Birmingham 033E,350,80,0,0,0,0,20,10,0,0,0,0,10,2018
E01009064,LSOA,Birmingham 095B,0,0,150,360,0,0,90,0,0,0,10,0,10,2018
E01009065,LSOA,Birmingham 075A,130,180,100,60,0,40,60,20,0,10,70,20,10,2018
E01009112,LSOA,Birmingham 127C,0,0,20,130,50,10,380,0,0,0,20,50,0,2018
E01009113,LSOA,Birmingham 128C,0,0,0,0,0,90,110,320,0,0,0,80,20,2018
E01009117,LSOA,Birmingham 126A,0,0,0,0,140,40,70,90,30,0,400,20,10,2018
E01009119,LSOA,Birmingham 123C,70,40,30,180,40,60,100,10,70,30,20,30,30,2018
E01009127,LSOA,Birmingham 011A,0,0,390,120,0,0,0,60,0,30,0,0,0,2018
E01009131,LSOA,Birmingham 011D,0,0,370,150,0,0,0,0,0,0,0,0,0,2018
E01009157,LSOA,Birmingham 125D,0,0,0,0,0,0,0,630,10,0,0,0,10,2018
E01009159,LSOA,Birmingham 130A,0,0,0,30,20,60,10,60,70,240,270,150,10,2018
E01009160,LSOA,Birmingham 125E,0,0,0,0,220,200,30,130,40,20,20,0,100,2018
E01009162,LSOA,Birmingham 124A,0,0,0,460,0,90,100,0,10,0,10,0,10,2018
E01009166,LSOA,Birmingham 131A,0,0,0,280,70,90,40,0,0,30,50,0,0,2018
E01009168,LSOA,Birmingham 131B,0,0,20,490,30,40,30,0,10,0,0,10,0,2018
E01009170,LSOA,Birmingham 131C,0,0,0,350,20,240,10,0,0,20,0,20,0,2018
E01009174,LSOA,Birmingham 119C,0,0,0,0,0,0,0,490,30,10,0,0,10,2018
E01009179,LSOA,Birmingham 104D,210,30,130,140,10,30,70,0,10,10,0,0,0,2018
E01009182,LSOA,Birmingham 092A,330,50,10,20,10,0,100,80,30,10,30,0,30,2018
E01009183,LSOA,Birmingham 088C,80,110,70,40,70,30,60,20,20,10,90,10,10,2018
E01009187,LSOA,Birmingham 092C,240,60,30,110,10,80,30,70,30,0,10,10,20,2018
E01009188,LSOA,Birmingham 092D,370,40,10,70,20,30,20,40,10,0,0,20,10,2018
E01009201,LSOA,Birmingham 043A,30,0,0,0,0,80,200,350,40,10,0,0,20,2018
E01009213,LSOA,Birmingham 124E,0,170,110,10,150,20,110,40,70,10,0,20,20,2018
E01009220,LSOA,Birmingham 008A,0,0,220,290,30,0,60,10,0,0,20,0,0,2018
E01009222,LSOA,Birmingham 008B,0,0,130,380,0,30,0,0,0,50,40,0,0,2018
E01009226,LSOA,Birmingham 017A,0,0,10,520,40,30,40,0,0,0,30,0,0,2018
E01009250,LSOA,Birmingham 080B,40,50,20,60,60,30,360,10,40,40,20,10,10,2018
E01009257,LSOA,Birmingham 080F,0,0,10,130,390,0,30,60,0,0,0,10,0,2018
